"clientId","transactionId","sku","name","units","value","subcategory","category"
"xeta","ACT1_M_66014","CHEMBL324875","CHEMBL324875",1.86,1863.11,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66017","CHEMBL134074","CHEMBL134074",5.05,1631.5,"Bakingsoda","soda"
"xeta","ACT1_M_66018","CHEMBL1718768","CHEMBL1718768",9.91,67.46,"Acetaminophen","soda"
"xeta","ACT1_M_66021","CHEMBL266094","CHEMBL266094",4.45,1186.01,"AceticAcid","acid"
"xeta","ACT1_M_66024","CHEMBL452464","CHEMBL452464",9.16,1719.82,"Ehtanol","H2"
"xeta","ACT1_M_66025","CHEMBL1951011","CHEMBL1951011",7.51,203.34,"CarbonDioxide","carbon"
"xeta","ACT1_M_66026","CHEMBL203567","CHEMBL203567",8.93,317.22,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66028","CHEMBL1829408","CHEMBL1829408",7.8,91.24,"SodiumChloride","calcium"
"xeta","ACT1_M_66029","CHEMBL325873","CHEMBL325873",5.07,50.51,"Methane","carbon"
"xeta","ACT1_M_66030","CHEMBL1020","CHEMBL1020",8.31,478.87,"Aspirin","carbon"
"xeta","ACT1_M_66031","CHEMBL300846","CHEMBL300846",8.9,1709.56,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66033","CHEMBL2335889","CHEMBL2335889",7.76,573.75,"Bakingsoda","soda"
"xeta","ACT1_M_66035","CHEMBL206200","CHEMBL206200",2.45,786.73,"Acetaminophen","soda"
"xeta","ACT1_M_66038","CHEMBL1818381","CHEMBL1818381",2.28,774.19,"AceticAcid","acid"
"xeta","ACT1_M_66041","CHEMBL1257578","CHEMBL1257578",5.68,895.09,"Ehtanol","H2"
"xeta","ACT1_M_66042","CHEMBL257269","CHEMBL257269",3.12,1534.91,"CarbonDioxide","carbon"
"xeta","ACT1_M_66049","CHEMBL224013","CHEMBL224013",8.99,2086.76,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66050","CHEMBL1087398","CHEMBL1087398",3.81,81.07,"SodiumChloride","calcium"
"xeta","ACT1_M_66054","CHEMBL1951074","CHEMBL1951074",3.53,337.87,"Methane","carbon"
"xeta","ACT1_M_66058","CHEMBL268362","CHEMBL268362",1.81,1384,"Aspirin","carbon"
"xeta","ACT1_M_66063","CHEMBL2062580","CHEMBL2062580",6.34,1407.7,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66067","CHEMBL2151325","CHEMBL2151325",7.48,1086.48,"Bakingsoda","soda"
"xeta","ACT1_M_66070","CHEMBL187709","CHEMBL187709",6.98,2074.3,"Acetaminophen","soda"
"xeta","ACT1_M_66071","CHEMBL2331743","CHEMBL2331743",4.03,329.08,"AceticAcid","acid"
"xeta","ACT1_M_66078","CHEMBL2012863","CHEMBL2012863",4.21,1039.3,"Ehtanol","H2"
"xeta","ACT1_M_66080","CHEMBL336619","CHEMBL336619",7.46,485.21,"CarbonDioxide","carbon"
"xeta","ACT1_M_66082","CHEMBL1458783","CHEMBL1458783",8.61,11.28,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66083","CHEMBL324465","CHEMBL324465",3.54,2042.23,"SodiumChloride","calcium"
"xeta","ACT1_M_66084","CHEMBL519779","CHEMBL519779",8.63,2088.78,"Methane","carbon"
"xeta","ACT1_M_66085","CHEMBL261237","CHEMBL261237",9.51,40.82,"Aspirin","carbon"
"xeta","ACT1_M_66087","CHEMBL191083","CHEMBL191083",2.54,1029.87,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66091","CHEMBL1682944","CHEMBL1682944",8.36,282.16,"Bakingsoda","soda"
"xeta","ACT1_M_66092","CHEMBL423","CHEMBL423",8.57,1518.34,"Acetaminophen","soda"
"xeta","ACT1_M_66093","CHEMBL1784366","CHEMBL1784366",9.31,494.18,"AceticAcid","acid"
"xeta","ACT1_M_66098","CHEMBL379828","CHEMBL379828",7.08,1808.69,"Ehtanol","H2"
"xeta","ACT1_M_66099","CHEMBL1807858","CHEMBL1807858",8.7,592.94,"CarbonDioxide","carbon"
"xeta","ACT1_M_66102","CHEMBL1916546","CHEMBL1916546",8.61,1160.31,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66103","CHEMBL100539","CHEMBL100539",5.73,1217.89,"SodiumChloride","calcium"
"xeta","ACT1_M_66105","CHEMBL1741329","CHEMBL1741329",5.58,1315.15,"Methane","carbon"
"xeta","ACT1_M_66106","CHEMBL341161","CHEMBL341161",8.52,1201.27,"Aspirin","carbon"
"xeta","ACT1_M_66126","CHEMBL115","CHEMBL115",8.19,129.92,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66127","CHEMBL2158829","CHEMBL2158829",2.48,510.97,"Bakingsoda","soda"
"xeta","ACT1_M_66128","CHEMBL1824364","CHEMBL1824364",8.72,1114.87,"Acetaminophen","soda"
"xeta","ACT1_M_66130","CHEMBL112","CHEMBL112",2.49,476.59,"AceticAcid","acid"
"xeta","ACT1_M_66131","CHEMBL1386638","CHEMBL1386638",3.25,62.46,"Ehtanol","H2"
"xeta","ACT1_M_66149","CHEMBL2177601","CHEMBL2177601",2.46,219.32,"CarbonDioxide","carbon"
"xeta","ACT1_M_66160","CHEMBL2078812","CHEMBL2078812",2.38,1481.39,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66161","CHEMBL1778625","CHEMBL1778625",3.49,520.57,"SodiumChloride","calcium"
"xeta","ACT1_M_66162","CHEMBL254361","CHEMBL254361",5.29,1096.89,"Methane","carbon"
"xeta","ACT1_M_66164","CHEMBL92172","CHEMBL92172",1.29,1087.99,"Aspirin","carbon"
"xeta","ACT1_M_66166","CHEMBL1571801","CHEMBL1571801",4.95,1007.19,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66174","CHEMBL1916540","CHEMBL1916540",3.74,66.93,"Bakingsoda","soda"
"xeta","ACT1_M_66176","CHEMBL2062559","CHEMBL2062559",8.33,451.15,"Acetaminophen","soda"
"xeta","ACT1_M_66178","CHEMBL1778636","CHEMBL1778636",4.77,156.16,"AceticAcid","acid"
"xeta","ACT1_M_66180","CHEMBL1916263","CHEMBL1916263",6.88,186.47,"Ehtanol","H2"
"xeta","ACT1_M_66181","CHEMBL1888044","CHEMBL1888044",8.21,1246.73,"CarbonDioxide","carbon"
"xeta","ACT1_M_66182","CHEMBL385049","CHEMBL385049",3.7,1807.45,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66183","CHEMBL16293","CHEMBL16293",9.81,653.1,"SodiumChloride","calcium"
"xeta","ACT1_M_66190","CHEMBL2325986","CHEMBL2325986",1.8,2078,"Methane","carbon"
"xeta","ACT1_M_66194","CHEMBL1824045","CHEMBL1824045",9.65,2027.91,"Aspirin","carbon"
"xeta","ACT1_M_66195","CHEMBL1829424","CHEMBL1829424",4.6,28.46,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66196","CHEMBL1669170","CHEMBL1669170",4.79,1094.5,"Bakingsoda","soda"
"xeta","ACT1_M_66201","CHEMBL1389402","CHEMBL1389402",1.81,1796.02,"Acetaminophen","soda"
"xeta","ACT1_M_66203","CHEMBL1539253","CHEMBL1539253",5.73,1555.33,"AceticAcid","acid"
"xeta","ACT1_M_66207","CHEMBL401874","CHEMBL401874",8.41,1175.2,"Ehtanol","H2"
"xeta","ACT1_M_66211","CHEMBL110599","CHEMBL110599",7.86,1961.54,"CarbonDioxide","carbon"
"xeta","ACT1_M_66223","CHEMBL455651","CHEMBL455651",5.67,439.22,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66224","CHEMBL291514","CHEMBL291514",9.85,1181.88,"SodiumChloride","calcium"
"xeta","ACT1_M_66228","CHEMBL460087","CHEMBL460087",2.29,1861.89,"Methane","carbon"
"xeta","ACT1_M_66232","CHEMBL1441229","CHEMBL1441229",1.21,364.49,"Aspirin","carbon"
"xeta","ACT1_M_66233","CHEMBL2164683","CHEMBL2164683",5.05,411.35,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66234","CHEMBL1187646","CHEMBL1187646",1.23,1364.49,"Bakingsoda","soda"
"xeta","ACT1_M_66237","CHEMBL2325702","CHEMBL2325702",5.36,1033.33,"Acetaminophen","soda"
"xeta","ACT1_M_66238","CHEMBL1599839","CHEMBL1599839",2.68,1565.64,"AceticAcid","acid"
"xeta","ACT1_M_66239","CHEMBL1950856","CHEMBL1950856",5.06,2074.64,"Ehtanol","H2"
"xeta","ACT1_M_66240","CHEMBL114123","CHEMBL114123",5.95,1974.19,"CarbonDioxide","carbon"
"xeta","ACT1_M_66243","CHEMBL275742","CHEMBL275742",4.62,1196.34,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66245","CHEMBL280916","CHEMBL280916",8.47,1887.42,"SodiumChloride","calcium"
"xeta","ACT1_M_66247","CHEMBL1313164","CHEMBL1313164",9.09,1455.55,"Methane","carbon"
"xeta","ACT1_M_66249","CHEMBL2178948","CHEMBL2178948",5.87,1104.02,"Aspirin","carbon"
"xeta","ACT1_M_66250","CHEMBL2336326","CHEMBL2336326",6.73,1988.85,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66251","CHEMBL592374","CHEMBL592374",6.67,2065.51,"Bakingsoda","soda"
"xeta","ACT1_M_66252","CHEMBL2031233","CHEMBL2031233",7.21,747.83,"Acetaminophen","soda"
"xeta","ACT1_M_66254","CHEMBL1289283","CHEMBL1289283",4.29,1809.23,"AceticAcid","acid"
"xeta","ACT1_M_66263","CHEMBL1461377","CHEMBL1461377",1.19,1466.51,"Ehtanol","H2"
"xeta","ACT1_M_66268","CHEMBL1824035","CHEMBL1824035",5.73,1663.3,"CarbonDioxide","carbon"
"xeta","ACT1_M_66271","CHEMBL563545","CHEMBL563545",7.62,808.31,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66274","CHEMBL2171277","CHEMBL2171277",1.07,946.67,"SodiumChloride","calcium"
"xeta","ACT1_M_66276","CHEMBL2158773","CHEMBL2158773",4.45,1498.02,"Methane","carbon"
"xeta","ACT1_M_66295","CHEMBL1852508","CHEMBL1852508",5.29,2044.61,"Aspirin","carbon"
"xeta","ACT1_M_66299","CHEMBL2158470","CHEMBL2158470",7.68,254.51,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66300","CHEMBL2207599","CHEMBL2207599",8.56,712.13,"Bakingsoda","soda"
"xeta","ACT1_M_66302","CHEMBL2346970","CHEMBL2346970",1.62,1648.05,"Acetaminophen","soda"
"xeta","ACT1_M_66313","CHEMBL2207276","CHEMBL2207276",2.29,2010.95,"AceticAcid","acid"
"xeta","ACT1_M_66318","CHEMBL2062569","CHEMBL2062569",5.52,299.26,"Ehtanol","H2"
"xeta","ACT1_M_66322","CHEMBL183406","CHEMBL183406",5.25,2121.28,"CarbonDioxide","carbon"
"xeta","ACT1_M_66326","CHEMBL2059195","CHEMBL2059195",5.49,1588.56,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66330","CHEMBL1464754","CHEMBL1464754",1.09,1157.5,"SodiumChloride","calcium"
"xeta","ACT1_M_66331","CHEMBL1951072","CHEMBL1951072",9.06,731.25,"Methane","carbon"
"xeta","ACT1_M_66332","CHEMBL121889","CHEMBL121889",4.15,808.18,"Aspirin","carbon"
"xeta","ACT1_M_66333","CHEMBL62993","CHEMBL62993",6,1576.73,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66349","CHEMBL176219","CHEMBL176219",8.58,587.02,"Bakingsoda","soda"
"xeta","ACT1_M_66354","CHEMBL577241","CHEMBL577241",4.97,1536.51,"Acetaminophen","soda"
"xeta","ACT1_M_66356","CHEMBL2170992","CHEMBL2170992",7.57,1457.78,"AceticAcid","acid"
"xeta","ACT1_M_66357","CHEMBL437526","CHEMBL437526",8.84,1405.99,"Ehtanol","H2"
"xeta","ACT1_M_66360","CHEMBL2153178","CHEMBL2153178",8.05,1148.19,"CarbonDioxide","carbon"
"xeta","ACT1_M_66365","CHEMBL2179283","CHEMBL2179283",6.78,2025.56,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66366","CHEMBL499","CHEMBL499",4.58,252.61,"SodiumChloride","calcium"
"xeta","ACT1_M_66368","CHEMBL320882","CHEMBL320882",8.16,1372.16,"Methane","carbon"
"xeta","ACT1_M_66369","CHEMBL452","CHEMBL452",5.4,1306.32,"Aspirin","carbon"
"xeta","ACT1_M_66373","CHEMBL376055","CHEMBL376055",4.18,912.07,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66375","CHEMBL511782","CHEMBL511782",5.99,2029.02,"Bakingsoda","soda"
"xeta","ACT1_M_66376","CHEMBL1950848","CHEMBL1950848",9.56,670.39,"Acetaminophen","soda"
"xeta","ACT1_M_66378","CHEMBL403672","CHEMBL403672",2.45,387.39,"AceticAcid","acid"
"xeta","ACT1_M_66379","CHEMBL1783279","CHEMBL1783279",5.32,277.85,"Ehtanol","H2"
"xeta","ACT1_M_66384","CHEMBL597803","CHEMBL597803",3.26,1360.55,"CarbonDioxide","carbon"
"xeta","ACT1_M_66391","CHEMBL2030439","CHEMBL2030439",2.23,1003.36,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66392","CHEMBL2031162","CHEMBL2031162",2.6,1935.77,"SodiumChloride","calcium"
"xeta","ACT1_M_66394","CHEMBL2158817","CHEMBL2158817",4.56,1686.09,"Methane","carbon"
"xeta","ACT1_M_66395","CHEMBL382565","CHEMBL382565",8.25,456.82,"Aspirin","carbon"
"xeta","ACT1_M_66396","CHEMBL1503415","CHEMBL1503415",8.17,494.13,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66397","CHEMBL93354","CHEMBL93354",2.02,1892.14,"Bakingsoda","soda"
"xeta","ACT1_M_66399","CHEMBL2171026","CHEMBL2171026",6.17,1527.8,"Acetaminophen","soda"
"xeta","ACT1_M_66403","CHEMBL2338020","CHEMBL2338020",8.43,922.8,"AceticAcid","acid"
"xeta","ACT1_M_66404","CHEMBL342357","CHEMBL342357",6.14,212.52,"Ehtanol","H2"
"xeta","ACT1_M_66406","CHEMBL2325642","CHEMBL2325642",1.41,1129.72,"CarbonDioxide","carbon"
"xeta","ACT1_M_66407","CHEMBL426658","CHEMBL426658",4.63,2100.81,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66408","CHEMBL2086652","CHEMBL2086652",8.96,1452.04,"SodiumChloride","calcium"
"xeta","ACT1_M_66410","CHEMBL25236","CHEMBL25236",9.99,877.44,"Methane","carbon"
"xeta","ACT1_M_66412","CHEMBL141157","CHEMBL141157",2.21,710.24,"Aspirin","carbon"
"xeta","ACT1_M_66421","CHEMBL2325698","CHEMBL2325698",8.7,1847.4,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66423","CHEMBL460103","CHEMBL460103",6.75,913.01,"Bakingsoda","soda"
"xeta","ACT1_M_66425","CHEMBL178457","CHEMBL178457",6.04,945.73,"Acetaminophen","soda"
"xeta","ACT1_M_66427","CHEMBL484663","CHEMBL484663",2.2,1905.21,"AceticAcid","acid"
"xeta","ACT1_M_66428","CHEMBL2010842","CHEMBL2010842",5.84,1238.76,"Ehtanol","H2"
"xeta","ACT1_M_66431","CHEMBL233034","CHEMBL233034",1.12,1903.28,"CarbonDioxide","carbon"
"xeta","ACT1_M_66432","CHEMBL561","CHEMBL561",1.77,313.31,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66435","CHEMBL13311","CHEMBL13311",6.61,1484.38,"SodiumChloride","calcium"
"xeta","ACT1_M_66436","CHEMBL602745","CHEMBL602745",7.67,853.3,"Methane","carbon"
"xeta","ACT1_M_66437","CHEMBL46","CHEMBL46",8.31,1813.32,"Aspirin","carbon"
"xeta","ACT1_M_66438","CHEMBL229948","CHEMBL229948",7.32,2099.89,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66439","CHEMBL267044","CHEMBL267044",4.8,1920.83,"Bakingsoda","soda"
"xeta","ACT1_M_66440","CHEMBL1270874","CHEMBL1270874",6.44,2006.25,"Acetaminophen","soda"
"xeta","ACT1_M_66441","CHEMBL1880028","CHEMBL1880028",7.5,1162.23,"AceticAcid","acid"
"xeta","ACT1_M_66443","CHEMBL179128","CHEMBL179128",3.84,606.63,"Ehtanol","H2"
"xeta","ACT1_M_66444","CHEMBL87785","CHEMBL87785",1.93,678.12,"CarbonDioxide","carbon"
"xeta","ACT1_M_66445","CHEMBL477786","CHEMBL477786",9.71,1795.37,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66447","CHEMBL2036778","CHEMBL2036778",7.77,1459.55,"SodiumChloride","calcium"
"xeta","ACT1_M_66449","CHEMBL118","CHEMBL118",9.03,134.8,"Methane","carbon"
"xeta","ACT1_M_66450","CHEMBL279200","CHEMBL279200",4.68,1039.07,"Aspirin","carbon"
"xeta","ACT1_M_66451","CHEMBL1934267","CHEMBL1934267",1.14,1697.94,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66452","CHEMBL407","CHEMBL407",3.64,924.48,"Bakingsoda","soda"
"xeta","ACT1_M_66455","CHEMBL62","CHEMBL62",5.69,571.79,"Acetaminophen","soda"
"xeta","ACT1_M_66456","CHEMBL1513","CHEMBL1513",7.39,1426.04,"AceticAcid","acid"
"xeta","ACT1_M_66457","CHEMBL402561","CHEMBL402561",3.7,344.14,"Ehtanol","H2"
"xeta","ACT1_M_66458","CHEMBL244183","CHEMBL244183",9.1,32.69,"CarbonDioxide","carbon"
"xeta","ACT1_M_66459","CHEMBL66761","CHEMBL66761",7.25,1893.34,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66460","CHEMBL1721885","CHEMBL1721885",3.66,1389.69,"SodiumChloride","calcium"
"xeta","ACT1_M_66461","CHEMBL1539037","CHEMBL1539037",5.04,188.8,"Methane","carbon"
"xeta","ACT1_M_66467","CHEMBL2178369","CHEMBL2178369",3.19,1575.65,"Aspirin","carbon"
"xeta","ACT1_M_66473","CHEMBL2010847","CHEMBL2010847",5,786.5,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66480","CHEMBL298019","CHEMBL298019",8.11,1540.58,"Bakingsoda","soda"
"xeta","ACT1_M_66481","CHEMBL1257015","CHEMBL1257015",4.41,936.73,"Acetaminophen","soda"
"xeta","ACT1_M_66482","CHEMBL452021","CHEMBL452021",8.76,2013.09,"AceticAcid","acid"
"xeta","ACT1_M_66483","CHEMBL2347404","CHEMBL2347404",5,718.49,"Ehtanol","H2"
"xeta","ACT1_M_66484","CHEMBL2171044","CHEMBL2171044",4.66,566.82,"CarbonDioxide","carbon"
"xeta","ACT1_M_66485","CHEMBL1891277","CHEMBL1891277",2.78,1576.97,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66486","CHEMBL1078411","CHEMBL1078411",2.98,577.88,"SodiumChloride","calcium"
"xeta","ACT1_M_66487","CHEMBL2153189","CHEMBL2153189",6.69,522.4,"Methane","carbon"
"xeta","ACT1_M_66488","CHEMBL109514","CHEMBL109514",5.93,1145.69,"Aspirin","carbon"
"xeta","ACT1_M_66489","CHEMBL135386","CHEMBL135386",1.86,1646.41,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66490","CHEMBL287726","CHEMBL287726",1.69,902.88,"Bakingsoda","soda"
"xeta","ACT1_M_66491","CHEMBL1949859","CHEMBL1949859",4.54,674.76,"Acetaminophen","soda"
"xeta","ACT1_M_66492","CHEMBL191528","CHEMBL191528",6.47,267.69,"AceticAcid","acid"
"xeta","ACT1_M_66493","CHEMBL381724","CHEMBL381724",4.31,77.54,"Ehtanol","H2"
"xeta","ACT1_M_66504","CHEMBL190","CHEMBL190",8.51,229.34,"CarbonDioxide","carbon"
"xeta","ACT1_M_66505","CHEMBL485240","CHEMBL485240",9.38,490.06,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66506","CHEMBL300940","CHEMBL300940",4.51,202.77,"SodiumChloride","calcium"
"xeta","ACT1_M_66509","CHEMBL2207217","CHEMBL2207217",5.29,2028.36,"Methane","carbon"
"xeta","ACT1_M_66510","CHEMBL1807825","CHEMBL1807825",8.39,1756.3,"Aspirin","carbon"
"xeta","ACT1_M_66511","CHEMBL477567","CHEMBL477567",4.74,1079.34,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66513","CHEMBL1071","CHEMBL1071",5.56,1559.44,"Bakingsoda","soda"
"xeta","ACT1_M_66519","CHEMBL402507","CHEMBL402507",8.52,981.55,"Acetaminophen","soda"
"xeta","ACT1_M_66520","CHEMBL2172002","CHEMBL2172002",9.44,1512.44,"AceticAcid","acid"
"xeta","ACT1_M_66532","CHEMBL1775179","CHEMBL1775179",2.81,1196.16,"Ehtanol","H2"
"xeta","ACT1_M_66533","CHEMBL208118","CHEMBL208118",5.83,325.65,"CarbonDioxide","carbon"
"xeta","ACT1_M_66534","CHEMBL117711","CHEMBL117711",4.15,1854.67,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66535","CHEMBL1770476","CHEMBL1770476",9.23,1553.62,"SodiumChloride","calcium"
"xeta","ACT1_M_66536","CHEMBL184189","CHEMBL184189",6.13,1768.91,"Methane","carbon"
"xeta","ACT1_M_66537","CHEMBL2323239","CHEMBL2323239",9.51,1289.45,"Aspirin","carbon"
"xeta","ACT1_M_66540","CHEMBL2086680","CHEMBL2086680",6.81,1788.07,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66541","CHEMBL2078762","CHEMBL2078762",2.86,165.08,"Bakingsoda","soda"
"xeta","ACT1_M_66547","CHEMBL1282","CHEMBL1282",9.08,1416.73,"Acetaminophen","soda"
"xeta","ACT1_M_66548","CHEMBL2059862","CHEMBL2059862",3.43,1157.9,"AceticAcid","acid"
"xeta","ACT1_M_66551","CHEMBL15770","CHEMBL15770",2.27,1153.6,"Ehtanol","H2"
"xeta","ACT1_M_66559","CHEMBL13030","CHEMBL13030",8.27,1528.89,"CarbonDioxide","carbon"
"xeta","ACT1_M_66560","CHEMBL1800472","CHEMBL1800472",7.23,306.98,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66562","CHEMBL107367","CHEMBL107367",2.64,915.62,"SodiumChloride","calcium"
"xeta","ACT1_M_66563","CHEMBL570","CHEMBL570",1.01,1613.14,"Methane","carbon"
"xeta","ACT1_M_66568","CHEMBL2087861","CHEMBL2087861",9.81,440.55,"Aspirin","carbon"
"xeta","ACT1_M_66569","CHEMBL1409708","CHEMBL1409708",4.61,1353.92,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66570","CHEMBL1269107","CHEMBL1269107",1.44,2015.55,"Bakingsoda","soda"
"xeta","ACT1_M_66571","CHEMBL452529","CHEMBL452529",7.28,12.01,"Acetaminophen","soda"
"xeta","ACT1_M_66572","CHEMBL1287979","CHEMBL1287979",8.53,634.76,"AceticAcid","acid"
"xeta","ACT1_M_66575","CHEMBL637","CHEMBL637",1.81,1736.57,"Ehtanol","H2"
"xeta","ACT1_M_66577","CHEMBL402208","CHEMBL402208",3.76,2083.07,"CarbonDioxide","carbon"
"xeta","ACT1_M_66583","CHEMBL172714","CHEMBL172714",7.32,502.48,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66587","CHEMBL455467","CHEMBL455467",4.91,1581.35,"SodiumChloride","calcium"
"xeta","ACT1_M_66588","CHEMBL112994","CHEMBL112994",7.8,1525.8,"Methane","carbon"
"xeta","ACT1_M_66595","CHEMBL1809221","CHEMBL1809221",7.71,1996.96,"Aspirin","carbon"
"xeta","ACT1_M_66596","CHEMBL226960","CHEMBL226960",8.32,2117.23,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66605","CHEMBL1346","CHEMBL1346",5.61,658.49,"Bakingsoda","soda"
"xeta","ACT1_M_66606","CHEMBL1829250","CHEMBL1829250",6.36,1153.77,"Acetaminophen","soda"
"xeta","ACT1_M_66608","CHEMBL1789187","CHEMBL1789187",3.96,1035.26,"AceticAcid","acid"
"xeta","ACT1_M_66611","CHEMBL214304","CHEMBL214304",7.14,1014.12,"Ehtanol","H2"
"xeta","ACT1_M_66612","CHEMBL1241","CHEMBL1241",3.18,357.7,"CarbonDioxide","carbon"
"xeta","ACT1_M_66613","CHEMBL1236962","CHEMBL1236962",3.15,836.44,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66614","CHEMBL2171039","CHEMBL2171039",4.74,1607.7,"SodiumChloride","calcium"
"xeta","ACT1_M_66617","CHEMBL429","CHEMBL429",8.12,1862.57,"Methane","carbon"
"xeta","ACT1_M_66618","CHEMBL86","CHEMBL86",9.97,686.66,"Aspirin","carbon"
"xeta","ACT1_M_66621","CHEMBL113014","CHEMBL113014",6.75,1423.08,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66622","CHEMBL139","CHEMBL139",4.3,1409.44,"Bakingsoda","soda"
"xeta","ACT1_M_66623","CHEMBL1944694","CHEMBL1944694",7.49,994.96,"Acetaminophen","soda"
"xeta","ACT1_M_66624","CHEMBL1881943","CHEMBL1881943",2.3,1413.46,"AceticAcid","acid"
"xeta","ACT1_M_66627","CHEMBL1441","CHEMBL1441",8.8,31.78,"Ehtanol","H2"
"xeta","ACT1_M_66630","CHEMBL561771","CHEMBL561771",1.18,612.19,"CarbonDioxide","carbon"
"xeta","ACT1_M_66634","CHEMBL1472189","CHEMBL1472189",5.48,1021.83,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66638","CHEMBL56942","CHEMBL56942",4.61,1804.09,"SodiumChloride","calcium"
"xeta","ACT1_M_66639","CHEMBL1078983","CHEMBL1078983",8.32,2019.27,"Methane","carbon"
"xeta","ACT1_M_66640","CHEMBL2346975","CHEMBL2346975",2.62,1534.65,"Aspirin","carbon"
"xeta","ACT1_M_66641","CHEMBL551707","CHEMBL551707",9.86,1412.32,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66642","CHEMBL1917424","CHEMBL1917424",9.1,1832.42,"Bakingsoda","soda"
"xeta","ACT1_M_66643","CHEMBL1519083","CHEMBL1519083",4.36,574.85,"Acetaminophen","soda"
"xeta","ACT1_M_66644","CHEMBL455428","CHEMBL455428",4.61,1097.06,"AceticAcid","acid"
"xeta","ACT1_M_66645","CHEMBL268313","CHEMBL268313",1.31,1990.02,"Ehtanol","H2"
"xeta","ACT1_M_66646","CHEMBL383669","CHEMBL383669",5.16,1459.95,"CarbonDioxide","carbon"
"xeta","ACT1_M_66650","CHEMBL1359240","CHEMBL1359240",8.89,1752.4,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66652","CHEMBL1486510","CHEMBL1486510",5.51,329.67,"SodiumChloride","calcium"
"xeta","ACT1_M_66653","CHEMBL466006","CHEMBL466006",8.26,394.61,"Methane","carbon"
"xeta","ACT1_M_66661","CHEMBL1923435","CHEMBL1923435",4.62,1497.27,"Aspirin","carbon"
"xeta","ACT1_M_66668","CHEMBL1288278","CHEMBL1288278",5.3,1844.41,"PotassiumTartrate","carbon"
"xeta","ACT1_M_66671","CHEMBL1477","CHEMBL1477",3.59,1304.44,"Bakingsoda","soda"
"xeta","ACT1_M_66676","CHEMBL50973","CHEMBL50973",6.35,1689.34,"Acetaminophen","soda"
"xeta","ACT1_M_66677","CHEMBL2349339","CHEMBL2349339",1.1,948.95,"AceticAcid","acid"
"xeta","ACT1_M_66678","CHEMBL508739","CHEMBL508739",8.23,1095.6,"Ehtanol","H2"
"xeta","ACT1_M_66683","CHEMBL129814","CHEMBL129814",2.15,1334.53,"CarbonDioxide","carbon"
"xeta","ACT1_M_66684","CHEMBL1824375","CHEMBL1824375",6.87,2121.05,"CalciumCarbonate","calcium"
"xeta","ACT1_M_66685","CHEMBL807","CHEMBL807",3.14,2125.99,"SodiumChloride","calcium"
"xeta","ACT1_M_66686","CHEMBL2165060","CHEMBL2165060",1.24,176.88,"Methane","carbon"
"xeta","ACT1_M_66687","CHEMBL1209511","CHEMBL1209511",4.56,337.54,"Aspirin","carbon"
